,date,T,month,year
0,1871.0416666666667,,1,1871
1,1871.125,42.7,2,1871
2,1871.2083333333333,47.3,3,1871
3,1871.2916666666667,56.2,4,1871
4,1871.375,64.8,5,1871
5,1871.4583333333333,73.9,6,1871
6,1871.5416666666667,71.7,7,1871
7,1871.625,73.3,8,1871
8,1871.7083333333333,59.3,9,1871
9,1871.7916666666667,54.8,10,1871
10,1871.875,38.2,11,1871
11,1871.9583333333333,29.2,12,1871
12,1872.0416666666667,27.8,1,1872
13,1872.125,30.5,2,1872
14,1872.2083333333333,30.7,3,1872
15,1872.2916666666667,52.5,4,1872
16,1872.375,62.2,5,1872
17,1872.4583333333333,70.1,6,1872
18,1872.5416666666667,75.2,7,1872
19,1872.625,73.7,8,1872
20,1872.7083333333333,65.3,9,1872
21,1872.7916666666667,51.2,10,1872
22,1872.875,35.8,11,1872
23,1872.9583333333333,24.8,12,1872
24,1873.0416666666667,28.1,1,1873
25,1873.125,29.9,2,1873
26,1873.2083333333333,36.0,3,1873
27,1873.2916666666667,45.2,4,1873
28,1873.375,60.7,5,1873
29,1873.4583333333333,71.4,6,1873
30,1873.5416666666667,77.1,7,1873
31,1873.625,71.1,8,1873
32,1873.7083333333333,63.2,9,1873
33,1873.7916666666667,50.4,10,1873
34,1873.875,35.3,11,1873
35,1873.9583333333333,36.8,12,1873
36,1874.0416666666667,34.9,1,1874
37,1874.125,33.9,2,1874
38,1874.2083333333333,38.5,3,1874
39,1874.2916666666667,41.8,4,1874
40,1874.375,61.4,5,1874
41,1874.4583333333333,72.7,6,1874
42,1874.5416666666667,73.6,7,1874
43,1874.625,69.3,8,1874
44,1874.7083333333333,67.2,9,1874
45,1874.7916666666667,51.9,10,1874
46,1874.875,40.1,11,1874
47,1874.9583333333333,34.7,12,1874
48,1875.0416666666667,22.6,1,1875
49,1875.125,20.8,2,1875
50,1875.2083333333333,35.6,3,1875
51,1875.2916666666667,46.6,4,1875
52,1875.375,61.6,5,1875
53,1875.4583333333333,70.0,6,1875
54,1875.5416666666667,73.4,7,1875
55,1875.625,70.0,8,1875
56,1875.7083333333333,61.6,9,1875
57,1875.7916666666667,50.4,10,1875
58,1875.875,38.2,11,1875
59,1875.9583333333333,36.6,12,1875
60,1876.0416666666667,37.0,1,1876
61,1876.125,36.1,2,1876
62,1876.2083333333333,36.7,3,1876
63,1876.2916666666667,48.0,4,1876
64,1876.375,61.0,5,1876
65,1876.4583333333333,74.4,6,1876
66,1876.5416666666667,77.6,7,1876
67,1876.625,74.8,8,1876
68,1876.7083333333333,63.0,9,1876
69,1876.7916666666667,49.6,10,1876
70,1876.875,42.7,11,1876
71,1876.9583333333333,23.4,12,1876
72,1877.0416666666667,27.6,1,1877
73,1877.125,37.1,2,1877
74,1877.2083333333333,35.7,3,1877
75,1877.2916666666667,52.0,4,1877
76,1877.375,59.6,5,1877
77,1877.4583333333333,72.4,6,1877
78,1877.5416666666667,75.8,7,1877
79,1877.625,74.1,8,1877
80,1877.7083333333333,66.4,9,1877
81,1877.7916666666667,57.8,10,1877
82,1877.875,43.6,11,1877
83,1877.9583333333333,43.0,12,1877
84,1878.0416666666667,32.1,1,1878
85,1878.125,35.8,2,1878
86,1878.2083333333333,46.4,3,1878
87,1878.2916666666667,57.2,4,1878
88,1878.375,59.8,5,1878
89,1878.4583333333333,66.9,6,1878
90,1878.5416666666667,79.5,7,1878
91,1878.625,75.2,8,1878
92,1878.7083333333333,67.0,9,1878
93,1878.7916666666667,54.5,10,1878
94,1878.875,42.4,11,1878
95,1878.9583333333333,27.0,12,1878
96,1879.0416666666667,26.6,1,1879
97,1879.125,27.3,2,1879
98,1879.2083333333333,41.4,3,1879
99,1879.2916666666667,48.4,4,1879
100,1879.375,63.4,5,1879
101,1879.4583333333333,69.6,6,1879
102,1879.5416666666667,76.8,7,1879
103,1879.625,72.1,8,1879
104,1879.7083333333333,62.7,9,1879
105,1879.7916666666667,61.1,10,1879
106,1879.875,43.3,11,1879
107,1879.9583333333333,38.8,12,1879
108,1880.0416666666667,44.4,1,1880
109,1880.125,37.8,2,1880
110,1880.2083333333333,39.7,3,1880
111,1880.2916666666667,54.2,4,1880
112,1880.375,69.5,5,1880
113,1880.4583333333333,73.4,6,1880
114,1880.5416666666667,74.4,7,1880
115,1880.625,74.7,8,1880
116,1880.7083333333333,66.0,9,1880
117,1880.7916666666667,53.5,10,1880
118,1880.875,35.7,11,1880
119,1880.9583333333333,26.7,12,1880
120,1881.0416666666667,27.6,1,1881
121,1881.125,30.0,2,1881
122,1881.2083333333333,37.1,3,1881
123,1881.2916666666667,47.2,4,1881
124,1881.375,67.2,5,1881
125,1881.4583333333333,69.4,6,1881
126,1881.5416666666667,77.0,7,1881
127,1881.625,76.0,8,1881
128,1881.7083333333333,77.2,9,1881
129,1881.7916666666667,60.0,10,1881
130,1881.875,44.9,11,1881
131,1881.9583333333333,40.9,12,1881
132,1882.0416666666667,32.6,1,1882
133,1882.125,39.6,2,1882
134,1882.2083333333333,43.2,3,1882
135,1882.2916666666667,51.0,4,1882
136,1882.375,57.2,5,1882
137,1882.4583333333333,70.8,6,1882
138,1882.5416666666667,73.0,7,1882
139,1882.625,72.7,8,1882
140,1882.7083333333333,66.8,9,1882
141,1882.7916666666667,58.9,10,1882
142,1882.875,41.6,11,1882
143,1882.9583333333333,31.2,12,1882
144,1883.0416666666667,28.4,1,1883
145,1883.125,34.8,2,1883
146,1883.2083333333333,34.0,3,1883
147,1883.2916666666667,50.8,4,1883
148,1883.375,61.4,5,1883
149,1883.4583333333333,71.4,6,1883
150,1883.5416666666667,74.0,7,1883
151,1883.625,70.4,8,1883
152,1883.7083333333333,63.8,9,1883
153,1883.7916666666667,55.6,10,1883
154,1883.875,46.6,11,1883
155,1883.9583333333333,36.4,12,1883
156,1884.0416666666667,24.0,1,1884
157,1884.125,40.8,2,1884
158,1884.2083333333333,40.6,3,1884
159,1884.2916666666667,50.4,4,1884
160,1884.375,63.4,5,1884
161,1884.4583333333333,74.3,6,1884
162,1884.5416666666667,73.2,7,1884
163,1884.625,73.9,8,1884
164,1884.7083333333333,72.4,9,1884
165,1884.7916666666667,59.2,10,1884
166,1884.875,43.6,11,1884
167,1884.9583333333333,35.0,12,1884
168,1885.0416666666667,28.2,1,1885
169,1885.125,23.6,2,1885
170,1885.2083333333333,32.0,3,1885
171,1885.2916666666667,50.2,4,1885
172,1885.375,62.6,5,1885
173,1885.4583333333333,69.6,6,1885
174,1885.5416666666667,77.6,7,1885
175,1885.625,71.9,8,1885
176,1885.7083333333333,65.6,9,1885
177,1885.7916666666667,53.2,10,1885
178,1885.875,43.6,11,1885
179,1885.9583333333333,36.2,12,1885
180,1886.0416666666667,27.6,1,1886
181,1886.125,30.6,2,1886
182,1886.2083333333333,41.4,3,1886
183,1886.2916666666667,56.6,4,1886
184,1886.375,63.6,5,1886
185,1886.4583333333333,68.7,6,1886
186,1886.5416666666667,74.6,7,1886
187,1886.625,73.8,8,1886
188,1886.7083333333333,68.7,9,1886
189,1886.7916666666667,56.4,10,1886
190,1886.875,42.4,11,1886
191,1886.9583333333333,30.0,12,1886
192,1887.0416666666667,31.0,1,1887
193,1887.125,38.7,2,1887
194,1887.2083333333333,37.4,3,1887
195,1887.2916666666667,51.9,4,1887
196,1887.375,68.5,5,1887
197,1887.4583333333333,71.8,6,1887
198,1887.5416666666667,80.3,7,1887
199,1887.625,71.9,8,1887
200,1887.7083333333333,64.6,9,1887
201,1887.7916666666667,53.2,10,1887
202,1887.875,44.0,11,1887
203,1887.9583333333333,36.0,12,1887
204,1888.0416666666667,28.2,1,1888
205,1888.125,34.6,2,1888
206,1888.2083333333333,37.0,3,1888
207,1888.2916666666667,50.2,4,1888
208,1888.375,61.8,5,1888
209,1888.4583333333333,71.9,6,1888
210,1888.5416666666667,72.4,7,1888
211,1888.625,72.0,8,1888
212,1888.7083333333333,61.6,9,1888
213,1888.7916666666667,49.8,10,1888
214,1888.875,45.3,11,1888
215,1888.9583333333333,35.8,12,1888
216,1889.0416666666667,36.5,1,1889
217,1889.125,28.0,2,1889
218,1889.2083333333333,43.2,3,1889
219,1889.2916666666667,52.4,4,1889
220,1889.375,62.4,5,1889
221,1889.4583333333333,68.2,6,1889
222,1889.5416666666667,74.6,7,1889
223,1889.625,70.2,8,1889
224,1889.7083333333333,65.6,9,1889
225,1889.7916666666667,51.0,10,1889
226,1889.875,43.5,11,1889
227,1889.9583333333333,45.6,12,1889
228,1890.0416666666667,41.4,1,1890
229,1890.125,42.0,2,1890
230,1890.2083333333333,35.8,3,1890
231,1890.2916666666667,52.6,4,1890
232,1890.375,62.0,5,1890
233,1890.4583333333333,73.5,6,1890
234,1890.5416666666667,74.0,7,1890
235,1890.625,71.1,8,1890
236,1890.7083333333333,64.6,9,1890
237,1890.7916666666667,54.2,10,1890
238,1890.875,45.4,11,1890
239,1890.9583333333333,32.1,12,1890
240,1891.0416666666667,35.0,1,1891
241,1891.125,39.2,2,1891
242,1891.2083333333333,37.6,3,1891
243,1891.2916666666667,53.4,4,1891
244,1891.375,58.8,5,1891
245,1891.4583333333333,72.3,6,1891
246,1891.5416666666667,70.0,7,1891
247,1891.625,71.7,8,1891
248,1891.7083333333333,69.4,9,1891
249,1891.7916666666667,53.4,10,1891
250,1891.875,42.3,11,1891
251,1891.9583333333333,42.1,12,1891
252,1892.0416666666667,28.0,1,1892
253,1892.125,36.2,2,1892
254,1892.2083333333333,34.9,3,1892
255,1892.2916666666667,50.2,4,1892
256,1892.375,61.1,5,1892
257,1892.4583333333333,74.6,6,1892
258,1892.5416666666667,73.4,7,1892
259,1892.625,73.5,8,1892
260,1892.7083333333333,66.5,9,1892
261,1892.7916666666667,54.0,10,1892
262,1892.875,41.6,11,1892
263,1892.9583333333333,31.3,12,1892
264,1893.0416666666667,21.6,1,1893
265,1893.125,31.8,2,1893
266,1893.2083333333333,40.1,3,1893
267,1893.2916666666667,51.4,4,1893
268,1893.375,59.6,5,1893
269,1893.4583333333333,71.8,6,1893
270,1893.5416666666667,73.7,7,1893
271,1893.625,71.4,8,1893
272,1893.7083333333333,65.3,9,1893
273,1893.7916666666667,55.4,10,1893
274,1893.875,41.6,11,1893
275,1893.9583333333333,35.6,12,1893
276,1894.0416666666667,37.0,1,1894
277,1894.125,31.7,2,1894
278,1894.2083333333333,47.4,3,1894
279,1894.2916666666667,51.0,4,1894
280,1894.375,61.6,5,1894
281,1894.4583333333333,71.6,6,1894
282,1894.5416666666667,76.2,7,1894
283,1894.625,73.6,8,1894
284,1894.7083333333333,70.4,9,1894
285,1894.7916666666667,56.4,10,1894
286,1894.875,40.4,11,1894
287,1894.9583333333333,36.6,12,1894
288,1895.0416666666667,27.0,1,1895
289,1895.125,22.8,2,1895
290,1895.2083333333333,36.4,3,1895
291,1895.2916666666667,53.6,4,1895
292,1895.375,63.3,5,1895
293,1895.4583333333333,74.7,6,1895
294,1895.5416666666667,71.6,7,1895
295,1895.625,74.5,8,1895
296,1895.7083333333333,71.0,9,1895
297,1895.7916666666667,49.8,10,1895
298,1895.875,45.4,11,1895
299,1895.9583333333333,37.4,12,1895
300,1896.0416666666667,31.4,1,1896
301,1896.125,32.4,2,1896
302,1896.2083333333333,33.0,3,1896
303,1896.2916666666667,57.2,4,1896
304,1896.375,69.2,5,1896
305,1896.4583333333333,70.4,6,1896
306,1896.5416666666667,73.8,7,1896
307,1896.625,72.5,8,1896
308,1896.7083333333333,65.2,9,1896
309,1896.7916666666667,50.6,10,1896
310,1896.875,48.6,11,1896
311,1896.9583333333333,35.2,12,1896
312,1897.0416666666667,27.4,1,1897
313,1897.125,35.0,2,1897
314,1897.2083333333333,44.6,3,1897
315,1897.2916666666667,51.0,4,1897
316,1897.375,58.0,5,1897
317,1897.4583333333333,67.9,6,1897
318,1897.5416666666667,76.2,7,1897
319,1897.625,70.5,8,1897
320,1897.7083333333333,67.6,9,1897
321,1897.7916666666667,59.2,10,1897
322,1897.875,44.9,11,1897
323,1897.9583333333333,36.9,12,1897
324,1898.0416666666667,35.3,1,1898
325,1898.125,32.3,2,1898
326,1898.2083333333333,47.8,3,1898
327,1898.2916666666667,48.5,4,1898
328,1898.375,63.2,5,1898
329,1898.4583333333333,73.8,6,1898
330,1898.5416666666667,77.2,7,1898
331,1898.625,74.9,8,1898
332,1898.7083333333333,70.2,9,1898
333,1898.7916666666667,56.0,10,1898
334,1898.875,42.7,11,1898
335,1898.9583333333333,32.9,12,1898
336,1899.0416666666667,31.4,1,1899
337,1899.125,25.4,2,1899
338,1899.2083333333333,40.2,3,1899
339,1899.2916666666667,55.0,4,1899
340,1899.375,65.0,5,1899
341,1899.4583333333333,72.2,6,1899
342,1899.5416666666667,75.6,7,1899
343,1899.625,74.2,8,1899
344,1899.7083333333333,65.4,9,1899
345,1899.7916666666667,59.4,10,1899
346,1899.875,46.2,11,1899
347,1899.9583333333333,33.8,12,1899
348,1900.0416666666667,34.0,1,1900
349,1900.125,29.0,2,1900
350,1900.2083333333333,34.3,3,1900
351,1900.2916666666667,52.2,4,1900
352,1900.375,64.8,5,1900
353,1900.4583333333333,72.4,6,1900
354,1900.5416666666667,76.3,7,1900
355,1900.625,78.7,8,1900
356,1900.7083333333333,72.2,9,1900
357,1900.7916666666667,62.9,10,1900
358,1900.875,45.4,11,1900
359,1900.9583333333333,34.7,12,1900
360,1901.0416666666667,32.5,1,1901
361,1901.125,24.6,2,1901
362,1901.2083333333333,41.6,3,1901
363,1901.2916666666667,49.1,4,1901
364,1901.375,62.0,5,1901
365,1901.4583333333333,71.8,6,1901
366,1901.5416666666667,78.9,7,1901
367,1901.625,75.0,8,1901
368,1901.7083333333333,66.5,9,1901
369,1901.7916666666667,56.7,10,1901
370,1901.875,39.2,11,1901
371,1901.9583333333333,33.0,12,1901
372,1902.0416666666667,30.4,1,1902
373,1902.125,26.7,2,1902
374,1902.2083333333333,44.2,3,1902
375,1902.2916666666667,50.5,4,1902
376,1902.375,64.5,5,1902
377,1902.4583333333333,68.4,6,1902
378,1902.5416666666667,75.4,7,1902
379,1902.625,71.0,8,1902
380,1902.7083333333333,66.2,9,1902
381,1902.7916666666667,57.6,10,1902
382,1902.875,51.2,11,1902
383,1902.9583333333333,32.2,12,1902
384,1903.0416666666667,30.6,1,1903
385,1903.125,33.4,2,1903
386,1903.2083333333333,50.1,3,1903
387,1903.2916666666667,51.6,4,1903
388,1903.375,66.4,5,1903
389,1903.4583333333333,65.8,6,1903
390,1903.5416666666667,74.3,7,1903
391,1903.625,72.2,8,1903
392,1903.7083333333333,67.4,9,1903
393,1903.7916666666667,56.2,10,1903
394,1903.875,39.5,11,1903
395,1903.9583333333333,27.6,12,1903
396,1904.0416666666667,25.3,1,1904
397,1904.125,25.8,2,1904
398,1904.2083333333333,41.2,3,1904
399,1904.2916666666667,46.4,4,1904
400,1904.375,64.0,5,1904
401,1904.4583333333333,70.9,6,1904
402,1904.5416666666667,72.8,7,1904
403,1904.625,70.7,8,1904
404,1904.7083333333333,67.6,9,1904
405,1904.7916666666667,54.6,10,1904
406,1904.875,43.8,11,1904
407,1904.9583333333333,31.2,12,1904
408,1905.0416666666667,26.2,1,1905
409,1905.125,24.6,2,1905
410,1905.2083333333333,45.4,3,1905
411,1905.2916666666667,50.6,4,1905
412,1905.375,63.5,5,1905
413,1905.4583333333333,71.2,6,1905
414,1905.5416666666667,74.6,7,1905
415,1905.625,72.1,8,1905
416,1905.7083333333333,65.8,9,1905
417,1905.7916666666667,54.8,10,1905
418,1905.875,40.4,11,1905
419,1905.9583333333333,35.2,12,1905
420,1906.0416666666667,38.4,1,1906
421,1906.125,28.9,2,1906
422,1906.2083333333333,33.8,3,1906
423,1906.2916666666667,51.4,4,1906
424,1906.375,62.2,5,1906
425,1906.4583333333333,70.8,6,1906
426,1906.5416666666667,73.4,7,1906
427,1906.625,75.6,8,1906
428,1906.7083333333333,69.6,9,1906
429,1906.7916666666667,53.4,10,1906
430,1906.875,43.2,11,1906
431,1906.9583333333333,33.2,12,1906
432,1907.0416666666667,34.7,1,1907
433,1907.125,26.4,2,1907
434,1907.2083333333333,46.2,3,1907
435,1907.2916666666667,43.8,4,1907
436,1907.375,56.4,5,1907
437,1907.4583333333333,65.8,6,1907
438,1907.5416666666667,72.6,7,1907
439,1907.625,69.8,8,1907
440,1907.7083333333333,66.6,9,1907
441,1907.7916666666667,50.0,10,1907
442,1907.875,41.0,11,1907
443,1907.9583333333333,35.2,12,1907
444,1908.0416666666667,30.4,1,1908
445,1908.125,28.0,2,1908
446,1908.2083333333333,44.6,3,1908
447,1908.2916666666667,51.4,4,1908
448,1908.375,63.4,5,1908
449,1908.4583333333333,70.4,6,1908
450,1908.5416666666667,74.9,7,1908
451,1908.625,71.6,8,1908
452,1908.7083333333333,68.6,9,1908
453,1908.7916666666667,56.6,10,1908
454,1908.875,43.8,11,1908
455,1908.9583333333333,34.8,12,1908
456,1909.0416666666667,35.1,1,1909
457,1909.125,37.3,2,1909
458,1909.2083333333333,37.0,3,1909
459,1909.2916666666667,50.0,4,1909
460,1909.375,60.5,5,1909
461,1909.4583333333333,70.6,6,1909
462,1909.5416666666667,71.2,7,1909
463,1909.625,72.4,8,1909
464,1909.7083333333333,65.1,9,1909
465,1909.7916666666667,49.6,10,1909
466,1909.875,50.4,11,1909
467,1909.9583333333333,26.8,12,1909
468,1910.0416666666667,30.8,1,1910
469,1910.125,28.6,2,1910
470,1910.2083333333333,48.8,3,1910
471,1910.2916666666667,52.8,4,1910
472,1910.375,57.8,5,1910
473,1910.4583333333333,67.0,6,1910
474,1910.5416666666667,74.9,7,1910
475,1910.625,72.8,8,1910
476,1910.7083333333333,67.6,9,1910
477,1910.7916666666667,57.6,10,1910
478,1910.875,37.1,11,1910
479,1910.9583333333333,27.0,12,1910
480,1911.0416666666667,35.2,1,1911
481,1911.125,35.3,2,1911
482,1911.2083333333333,37.1,3,1911
483,1911.2916666666667,48.1,4,1911
484,1911.375,68.0,5,1911
485,1911.4583333333333,71.0,6,1911
486,1911.5416666666667,75.4,7,1911
487,1911.625,73.8,8,1911
488,1911.7083333333333,68.0,9,1911
489,1911.7916666666667,54.2,10,1911
490,1911.875,39.3,11,1911
491,1911.9583333333333,39.1,12,1911
492,1912.0416666666667,20.4,1,1912
493,1912.125,24.7,2,1912
494,1912.2083333333333,35.2,3,1912
495,1912.2916666666667,52.6,4,1912
496,1912.375,63.8,5,1912
497,1912.4583333333333,67.5,6,1912
498,1912.5416666666667,73.2,7,1912
499,1912.625,68.8,8,1912
500,1912.7083333333333,68.6,9,1912
501,1912.7916666666667,55.8,10,1912
502,1912.875,44.1,11,1912
503,1912.9583333333333,35.8,12,1912
504,1913.0416666666667,40.2,1,1913
505,1913.125,28.8,2,1913
506,1913.2083333333333,43.4,3,1913
507,1913.2916666666667,51.6,4,1913
508,1913.375,60.6,5,1913
509,1913.4583333333333,70.5,6,1913
510,1913.5416666666667,73.6,7,1913
511,1913.625,73.2,8,1913
512,1913.7083333333333,65.0,9,1913
513,1913.7916666666667,55.4,10,1913
514,1913.875,45.1,11,1913
515,1913.9583333333333,35.8,12,1913
516,1914.0416666666667,34.4,1,1914
517,1914.125,24.3,2,1914
518,1914.2083333333333,36.8,3,1914
519,1914.2916666666667,49.4,4,1914
520,1914.375,62.8,5,1914
521,1914.4583333333333,71.0,6,1914
522,1914.5416666666667,74.0,7,1914
523,1914.625,73.2,8,1914
524,1914.7083333333333,63.6,9,1914
525,1914.7916666666667,58.4,10,1914
526,1914.875,42.9,11,1914
527,1914.9583333333333,29.9,12,1914
528,1915.0416666666667,30.6,1,1915
529,1915.125,36.8,2,1915
530,1915.2083333333333,33.2,3,1915
531,1915.2916666666667,55.5,4,1915
532,1915.375,58.0,5,1915
533,1915.4583333333333,67.1,6,1915
534,1915.5416666666667,72.0,7,1915
535,1915.625,69.1,8,1915
536,1915.7083333333333,68.8,9,1915
537,1915.7916666666667,56.2,10,1915
538,1915.875,45.2,11,1915
539,1915.9583333333333,31.8,12,1915
540,1916.0416666666667,37.5,1,1916
541,1916.125,26.8,2,1916
542,1916.2083333333333,34.1,3,1916
543,1916.2916666666667,49.2,4,1916
544,1916.375,63.2,5,1916
545,1916.4583333333333,65.3,6,1916
546,1916.5416666666667,76.6,7,1916
547,1916.625,74.2,8,1916
548,1916.7083333333333,64.2,9,1916
549,1916.7916666666667,54.8,10,1916
550,1916.875,44.5,11,1916
551,1916.9583333333333,32.9,12,1916
552,1917.0416666666667,31.6,1,1917
553,1917.125,27.0,2,1917
554,1917.2083333333333,40.6,3,1917
555,1917.2916666666667,49.6,4,1917
556,1917.375,54.6,5,1917
557,1917.4583333333333,67.6,6,1917
558,1917.5416666666667,73.6,7,1917
559,1917.625,72.2,8,1917
560,1917.7083333333333,62.1,9,1917
561,1917.7916666666667,48.9,10,1917
562,1917.875,39.8,11,1917
563,1917.9583333333333,24.5,12,1917
564,1918.0416666666667,18.6,1,1918
565,1918.125,32.7,2,1918
566,1918.2083333333333,44.6,3,1918
567,1918.2916666666667,49.3,4,1918
568,1918.375,67.6,5,1918
569,1918.4583333333333,68.0,6,1918
570,1918.5416666666667,72.0,7,1918
571,1918.625,76.6,8,1918
572,1918.7083333333333,59.8,9,1918
573,1918.7916666666667,58.2,10,1918
574,1918.875,43.8,11,1918
575,1918.9583333333333,41.0,12,1918
576,1919.0416666666667,34.4,1,1919
577,1919.125,33.5,2,1919
578,1919.2083333333333,42.2,3,1919
579,1919.2916666666667,51.0,4,1919
580,1919.375,60.8,5,1919
581,1919.4583333333333,75.0,6,1919
582,1919.5416666666667,75.4,7,1919
583,1919.625,70.0,8,1919
584,1919.7083333333333,66.4,9,1919
585,1919.7916666666667,60.6,10,1919
586,1919.875,42.6,11,1919
587,1919.9583333333333,28.2,12,1919
588,1920.0416666666667,24.4,1,1920
589,1920.125,28.2,2,1920
590,1920.2083333333333,42.6,3,1920
591,1920.2916666666667,47.0,4,1920
592,1920.375,59.6,5,1920
593,1920.4583333333333,68.5,6,1920
594,1920.5416666666667,70.4,7,1920
595,1920.625,71.6,8,1920
596,1920.7083333333333,66.8,9,1920
597,1920.7916666666667,59.6,10,1920
598,1920.875,42.2,11,1920
599,1920.9583333333333,35.6,12,1920
600,1921.0416666666667,34.6,1,1921
601,1921.125,35.6,2,1921
602,1921.2083333333333,50.7,3,1921
603,1921.2916666666667,56.9,4,1921
604,1921.375,62.4,5,1921
605,1921.4583333333333,73.0,6,1921
606,1921.5416666666667,77.6,7,1921
607,1921.625,70.2,8,1921
608,1921.7083333333333,70.8,9,1921
609,1921.7916666666667,54.0,10,1921
610,1921.875,44.6,11,1921
611,1921.9583333333333,34.0,12,1921
612,1922.0416666666667,28.8,1,1922
613,1922.125,35.2,2,1922
614,1922.2083333333333,43.0,3,1922
615,1922.2916666666667,52.6,4,1922
616,1922.375,65.0,5,1922
617,1922.4583333333333,71.2,6,1922
618,1922.5416666666667,73.9,7,1922
619,1922.625,70.8,8,1922
620,1922.7083333333333,69.6,9,1922
621,1922.7916666666667,56.4,10,1922
622,1922.875,45.3,11,1922
623,1922.9583333333333,35.6,12,1922
624,1923.0416666666667,33.4,1,1923
625,1923.125,27.4,2,1923
626,1923.2083333333333,38.6,3,1923
627,1923.2916666666667,49.8,4,1923
628,1923.375,60.1,5,1923
629,1923.4583333333333,71.6,6,1923
630,1923.5416666666667,73.3,7,1923
631,1923.625,71.0,8,1923
632,1923.7083333333333,67.4,9,1923
633,1923.7916666666667,52.3,10,1923
634,1923.875,43.2,11,1923
635,1923.9583333333333,43.0,12,1923
636,1924.0416666666667,28.7,1,1924
637,1924.125,29.3,2,1924
638,1924.2083333333333,37.0,3,1924
639,1924.2916666666667,49.8,4,1924
640,1924.375,55.4,5,1924
641,1924.4583333333333,68.6,6,1924
642,1924.5416666666667,71.1,7,1924
643,1924.625,72.2,8,1924
644,1924.7083333333333,61.4,9,1924
645,1924.7916666666667,56.4,10,1924
646,1924.875,42.8,11,1924
647,1924.9583333333333,31.4,12,1924
648,1925.0416666666667,29.8,1,1925
649,1925.125,39.2,2,1925
650,1925.2083333333333,42.4,3,1925
651,1925.2916666666667,54.4,4,1925
652,1925.375,56.2,5,1925
653,1925.4583333333333,73.1,6,1925
654,1925.5416666666667,72.4,7,1925
655,1925.625,72.3,8,1925
656,1925.7083333333333,70.6,9,1925
657,1925.7916666666667,47.2,10,1925
658,1925.875,40.6,11,1925
659,1925.9583333333333,30.8,12,1925
660,1926.0416666666667,30.4,1,1926
661,1926.125,31.8,2,1926
662,1926.2083333333333,33.8,3,1926
663,1926.2916666666667,44.9,4,1926
664,1926.375,60.9,5,1926
665,1926.4583333333333,66.4,6,1926
666,1926.5416666666667,73.5,7,1926
667,1926.625,73.8,8,1926
668,1926.7083333333333,67.2,9,1926
669,1926.7916666666667,53.5,10,1926
670,1926.875,41.4,11,1926
671,1926.9583333333333,31.6,12,1926
672,1927.0416666666667,30.1,1,1927
673,1927.125,38.1,2,1927
674,1927.2083333333333,44.8,3,1927
675,1927.2916666666667,49.9,4,1927
676,1927.375,60.7,5,1927
677,1927.4583333333333,64.6,6,1927
678,1927.5416666666667,73.0,7,1927
679,1927.625,67.0,8,1927
680,1927.7083333333333,68.1,9,1927
681,1927.7916666666667,57.3,10,1927
682,1927.875,47.2,11,1927
683,1927.9583333333333,33.8,12,1927
684,1928.0416666666667,30.8,1,1928
685,1928.125,32.4,2,1928
686,1928.2083333333333,38.6,3,1928
687,1928.2916666666667,46.6,4,1928
688,1928.375,59.0,5,1928
689,1928.4583333333333,66.1,6,1928
690,1928.5416666666667,73.4,7,1928
691,1928.625,74.4,8,1928
692,1928.7083333333333,61.2,9,1928
693,1928.7916666666667,57.0,10,1928
694,1928.875,43.9,11,1928
695,1928.9583333333333,35.8,12,1928
696,1929.0416666666667,28.0,1,1929
697,1929.125,28.6,2,1929
698,1929.2083333333333,46.4,3,1929
699,1929.2916666666667,53.4,4,1929
700,1929.375,59.5,5,1929
701,1929.4583333333333,68.7,6,1929
702,1929.5416666666667,73.0,7,1929
703,1929.625,68.2,8,1929
704,1929.7083333333333,67.1,9,1929
705,1929.7916666666667,52.2,10,1929
706,1929.875,41.0,11,1929
707,1929.9583333333333,34.6,12,1929
708,1930.0416666666667,31.8,1,1930
709,1930.125,39.0,2,1930
710,1930.2083333333333,37.8,3,1930
711,1930.2916666666667,51.5,4,1930
712,1930.375,63.0,5,1930
713,1930.4583333333333,69.9,6,1930
714,1930.5416666666667,75.0,7,1930
715,1930.625,71.6,8,1930
716,1930.7083333333333,69.8,9,1930
717,1930.7916666666667,52.4,10,1930
718,1930.875,43.9,11,1930
719,1930.9583333333333,31.5,12,1930
720,1931.0416666666667,33.2,1,1931
721,1931.125,34.6,2,1931
722,1931.2083333333333,36.4,3,1931
723,1931.2916666666667,50.6,4,1931
724,1931.375,60.8,5,1931
725,1931.4583333333333,70.0,6,1931
726,1931.5416666666667,77.0,7,1931
727,1931.625,73.0,8,1931
728,1931.7083333333333,70.3,9,1931
729,1931.7916666666667,57.4,10,1931
730,1931.875,51.6,11,1931
731,1931.9583333333333,41.5,12,1931
732,1932.0416666666667,41.8,1,1932
733,1932.125,38.3,2,1932
734,1932.2083333333333,33.6,3,1932
735,1932.2916666666667,48.9,4,1932
736,1932.375,61.6,5,1932
737,1932.4583333333333,71.0,6,1932
738,1932.5416666666667,73.0,7,1932
739,1932.625,73.4,8,1932
740,1932.7083333333333,67.8,9,1932
741,1932.7916666666667,55.5,10,1932
742,1932.875,41.2,11,1932
743,1932.9583333333333,35.6,12,1932
744,1933.0416666666667,39.0,1,1933
745,1933.125,33.0,2,1933
746,1933.2083333333333,38.0,3,1933
747,1933.2916666666667,51.6,4,1933
748,1933.375,63.5,5,1933
